Date of Flight,Airline Identifier,Flight No.,Origin,Destination,DEP_DELAY,ARR_DELAY,Date of Flight_month,Date of Flight_weekday
01/24/2009,WN,2988,CLE,MCO,1.4833333333333334,1.2833333333333334,1,Saturday
01/24/2009,WN,3712,DEN,SFO,0.8166666666666667,1.3833333333333333,1,Saturday
01/24/2009,WN,2471,HOU,JAN,1.3833333333333333,1.2,1,Saturday
01/24/2009,WN,2410,IAD,TPA,2.8666666666666667,2.4166666666666665,1,Saturday
01/24/2009,WN,2471,LAS,HOU,1.1,1.35,1,Saturday
01/24/2009,WN,2630,LAS,LAX,1.933333333333333,1.8,1,Saturday
01/24/2009,WN,2276,LAS,SFO,1.0,1.05,1,Saturday
01/24/2009,WN,3940,PHX,AUS,1.5666666666666669,1.3,1,Saturday
01/24/2009,WN,1404,RNO,LAS,0.8833333333333333,1.1666666666666667,1,Saturday
01/25/2009,WN,511,ABQ,LAS,0.8666666666666667,1.1666666666666667,1,Sunday
01/25/2009,WN,613,ABQ,MCI,2.25,2.05,1,Sunday
01/25/2009,WN,160,ABQ,PHX,1.5666666666666669,1.4833333333333334,1,Sunday
01/25/2009,WN,1731,ABQ,PHX,1.0833333333333333,1.0833333333333333,1,Sunday
01/25/2009,WN,267,ABQ,SLC,1.4,1.4,1,Sunday
01/25/2009,WN,10,AMA,LAS,0.85,1.0166666666666666,1,Sunday
01/25/2009,WN,1079,AUS,DAL,0.9833333333333332,1.05,1,Sunday
01/25/2009,WN,373,BNA,CMH,1.3,1.2333333333333334,1,Sunday
01/25/2009,WN,613,BOI,RNO,1.1833333333333331,1.1833333333333331,1,Sunday
01/25/2009,WN,491,BUR,LAS,1.3333333333333333,1.0833333333333333,1,Sunday
01/25/2009,WN,922,BUR,SJC,1.3833333333333333,1.2666666666666666,1,Sunday
01/25/2009,WN,544,BUR,SMF,1.25,1.05,1,Sunday
01/25/2009,WN,1337,BWI,SDF,1.0,1.0166666666666666,1,Sunday
01/25/2009,WN,701,BWI,STL,0.9333333333333332,1.0333333333333334,1,Sunday
01/25/2009,WN,562,CMH,MCO,2.183333333333333,1.9666666666666663,1,Sunday
01/25/2009,WN,439,CMH,PHX,1.25,1.7166666666666666,1,Sunday
01/25/2009,WN,267,DAL,ABQ,1.3,1.3666666666666667,1,Sunday
01/25/2009,WN,2891,DAL,AMA,1.2666666666666666,1.1833333333333331,1,Sunday
01/25/2009,WN,495,DAL,BHM,1.2833333333333334,1.0666666666666669,1,Sunday
01/25/2009,WN,55,DAL,HOU,1.3333333333333333,1.0833333333333333,1,Sunday
01/25/2009,WN,59,DAL,HOU,1.4,1.2666666666666666,1,Sunday
01/25/2009,WN,1608,DAL,LBB,2.216666666666667,1.9666666666666663,1,Sunday
01/25/2009,WN,1758,DAL,LBB,1.35,1.1833333333333331,1,Sunday
01/25/2009,WN,1841,DEN,AUS,2.55,2.7333333333333334,1,Sunday
01/25/2009,WN,531,DEN,LAS,1.2,1.5666666666666669,1,Sunday
01/25/2009,WN,544,DEN,LAS,0.85,1.3,1,Sunday
01/25/2009,WN,1713,DEN,LAS,1.1833333333333331,1.3833333333333333,1,Sunday
01/25/2009,WN,324,DEN,MCO,1.8666666666666667,2.05,1,Sunday
01/25/2009,WN,1365,DEN,MDW,1.5,1.1,1,Sunday
01/25/2009,WN,1817,DEN,OAK,1.0333333333333334,1.15,1,Sunday
01/25/2009,WN,149,DEN,PDX,1.2333333333333334,1.1,1,Sunday
01/25/2009,WN,1937,DEN,PHX,0.5333333333333333,1.1333333333333333,1,Sunday
01/25/2009,WN,1706,DEN,SAT,1.0666666666666669,1.2166666666666666,1,Sunday
01/25/2009,WN,1796,DEN,SFO,0.4166666666666667,1.0666666666666669,1,Sunday
01/25/2009,WN,1178,DEN,SLC,0.95,1.4333333333333331,1,Sunday
01/25/2009,WN,1280,DEN,STL,1.7166666666666666,2.216666666666667,1,Sunday
01/25/2009,WN,333,ELP,LAS,1.0166666666666666,1.0833333333333333,1,Sunday
01/25/2009,WN,1299,FLL,PHL,1.6833333333333331,1.45,1,Sunday
01/25/2009,WN,613,GEG,BOI,1.2666666666666666,1.25,1,Sunday
01/25/2009,WN,342,GEG,PDX,1.8,1.6666666666666667,1,Sunday
01/25/2009,WN,115,HOU,ELP,2.033333333333333,1.8333333333333333,1,Sunday
01/25/2009,WN,1619,IND,LAS,0.4,1.0833333333333333,1,Sunday
01/25/2009,WN,1878,ISP,LAS,0.5,1.1333333333333333,1,Sunday
01/25/2009,WN,958,LAS,ABQ,1.1833333333333331,1.05,1,Sunday
01/25/2009,WN,1947,LAS,ABQ,1.4666666666666666,1.4833333333333334,1,Sunday
01/25/2009,WN,2568,LAS,BDL,1.9,1.25,1,Sunday
01/25/2009,WN,544,LAS,BUR,1.3,1.2833333333333334,1,Sunday
01/25/2009,WN,885,LAS,BUR,1.0666666666666669,1.35,1,Sunday
01/25/2009,WN,324,LAS,DEN,2.2,1.933333333333333,1,Sunday
01/25/2009,WN,1280,LAS,DEN,1.7166666666666666,1.65,1,Sunday
01/25/2009,WN,1706,LAS,DEN,1.3166666666666669,1.15,1,Sunday
01/25/2009,WN,479,LAS,MCI,1.55,1.4333333333333331,1,Sunday
01/25/2009,WN,1004,LAS,MCO,1.2333333333333334,1.1166666666666667,1,Sunday
01/25/2009,WN,140,LAS,MSY,1.9666666666666663,1.6166666666666667,1,Sunday
01/25/2009,WN,439,LAS,OAK,1.6833333333333331,1.5666666666666669,1,Sunday
01/25/2009,WN,511,LAS,OAK,1.3666666666666667,1.2333333333333334,1,Sunday
01/25/2009,WN,1240,LAS,OAK,1.5166666666666666,1.2666666666666666,1,Sunday
01/25/2009,WN,217,LAS,PHX,1.4833333333333334,1.3,1,Sunday
01/25/2009,WN,489,LAS,PHX,1.2833333333333334,1.2,1,Sunday
01/25/2009,WN,604,LAS,PHX,1.9166666666666667,1.8,1,Sunday
01/25/2009,WN,2636,LAS,PHX,1.5166666666666666,1.5833333333333333,1,Sunday
01/25/2009,WN,594,LAS,RNO,1.5333333333333334,1.6333333333333333,1,Sunday
01/25/2009,WN,261,LAS,SAN,1.7333333333333334,1.65,1,Sunday
01/25/2009,WN,391,LAS,SAN,1.2666666666666666,1.1333333333333333,1,Sunday
01/25/2009,WN,1263,LAS,SAN,1.0333333333333334,1.1166666666666667,1,Sunday
01/25/2009,WN,1622,LAS,SAN,1.2,1.45,1,Sunday
01/25/2009,WN,2891,LAS,SAT,0.95,1.1333333333333333,1,Sunday
01/25/2009,WN,1103,LAS,SLC,0.8666666666666667,1.05,1,Sunday
01/25/2009,WN,1684,LAS,SLC,1.1166666666666667,1.5166666666666666,1,Sunday
01/25/2009,WN,1713,LAS,SMF,1.3666666666666667,1.5166666666666666,1,Sunday
01/25/2009,WN,2344,LAS,SMF,1.4833333333333334,1.1,1,Sunday
01/25/2009,WN,2624,LAS,SNA,0.8666666666666667,1.15,1,Sunday
01/25/2009,WN,1066,LAS,TPA,1.65,1.7833333333333334,1,Sunday
01/25/2009,WN,419,LAS,TUS,1.1166666666666667,1.3333333333333333,1,Sunday
01/25/2009,WN,613,LAX,ABQ,2.6166666666666667,2.283333333333333,1,Sunday
01/25/2009,WN,1519,LAX,OAK,2.35,2.183333333333333,1,Sunday
01/25/2009,WN,754,LAX,PHX,2.0,1.7166666666666666,1,Sunday
01/25/2009,WN,1317,LAX,SFO,1.55,1.6333333333333333,1,Sunday
01/25/2009,WN,1241,LAX,SJC,1.2833333333333334,1.2666666666666666,1,Sunday
01/25/2009,WN,1758,LBB,LAS,1.2,1.1666666666666667,1,Sunday
01/25/2009,WN,59,LIT,DAL,1.5666666666666669,1.45,1,Sunday
01/25/2009,WN,397,MCI,SAN,0.7333333333333333,1.0333333333333334,1,Sunday
01/25/2009,WN,479,MCI,STL,1.4333333333333331,1.4833333333333334,1,Sunday
01/25/2009,WN,166,MCO,IAD,1.6833333333333331,1.4666666666666666,1,Sunday
01/25/2009,WN,1387,MCO,RDU,1.7166666666666666,1.5666666666666669,1,Sunday
01/25/2009,WN,479,MDW,BUF,2.1666666666666665,1.9833333333333327,1,Sunday
01/25/2009,WN,149,MDW,DEN,0.9333333333333332,1.2666666666666666,1,Sunday
01/25/2009,WN,1382,MDW,DTW,2.1333333333333333,1.8666666666666667,1,Sunday
01/25/2009,WN,1622,MDW,LAS,0.85,1.3,1,Sunday
01/25/2009,WN,1763,MDW,LAX,1.0833333333333333,1.3666666666666667,1,Sunday
01/25/2009,WN,1240,MDW,PHX,0.9666666666666668,1.2,1,Sunday
01/25/2009,WN,304,MDW,SAN,0.9333333333333332,1.7,1,Sunday
01/25/2009,WN,213,OAK,BUR,1.4666666666666666,1.4,1,Sunday
01/25/2009,WN,140,OAK,LAS,2.0166666666666666,1.933333333333333,1,Sunday
01/25/2009,WN,489,OAK,LAS,1.3,1.3166666666666669,1,Sunday
01/25/2009,WN,694,OAK,LAS,1.3333333333333333,1.15,1,Sunday
01/25/2009,WN,1341,OAK,LAS,1.2166666666666666,1.3666666666666667,1,Sunday
01/25/2009,WN,2636,OAK,LAS,1.3166666666666669,1.4166666666666667,1,Sunday
01/25/2009,WN,754,OAK,LAX,2.15,1.933333333333333,1,Sunday
01/25/2009,WN,1854,OAK,LAX,1.2666666666666666,1.05,1,Sunday
01/25/2009,WN,896,OAK,ONT,1.3833333333333333,1.2833333333333334,1,Sunday
01/25/2009,WN,1345,OAK,ONT,2.083333333333333,1.933333333333333,1,Sunday
01/25/2009,WN,595,OAK,SAN,1.2166666666666666,1.15,1,Sunday
01/25/2009,WN,1070,OAK,SLC,1.3333333333333333,1.2666666666666666,1,Sunday
01/25/2009,WN,1600,OMA,LAS,1.1666666666666667,1.4,1,Sunday
01/25/2009,WN,604,OMA,STL,1.2333333333333334,1.1166666666666667,1,Sunday
01/25/2009,WN,1702,OMA,STL,2.2333333333333334,2.1,1,Sunday
01/25/2009,WN,1004,ONT,LAS,1.0333333333333334,1.1333333333333333,1,Sunday
01/25/2009,WN,983,ONT,OAK,1.4166666666666667,1.25,1,Sunday
01/25/2009,WN,688,ONT,SJC,1.15,1.0333333333333334,1,Sunday
01/25/2009,WN,1634,ONT,SMF,2.533333333333333,2.466666666666667,1,Sunday
01/25/2009,WN,214,PDX,DEN,1.3666666666666667,1.2166666666666666,1,Sunday
01/25/2009,WN,342,PDX,SJC,1.5,1.2166666666666666,1,Sunday
01/25/2009,WN,1079,PHX,AUS,1.25,1.1,1,Sunday
01/25/2009,WN,439,PHX,LAS,1.7333333333333334,1.7166666666666666,1,Sunday
01/25/2009,WN,1240,PHX,LAS,1.3833333333333333,1.3666666666666667,1,Sunday
01/25/2009,WN,1574,PHX,LAX,0.9666666666666668,1.05,1,Sunday
01/25/2009,WN,2636,PHX,MCI,1.6833333333333331,1.25,1,Sunday
01/25/2009,WN,160,PHX,OAK,1.45,1.3,1,Sunday
01/25/2009,WN,604,PHX,OMA,1.7666666666666666,1.3333333333333333,1,Sunday
01/25/2009,WN,1731,PHX,ONT,1.0666666666666669,1.0833333333333333,1,Sunday
01/25/2009,WN,261,RNO,LAS,1.6666666666666667,1.7333333333333334,1,Sunday
01/25/2009,WN,1280,RNO,LAS,1.3166666666666669,1.5166666666666666,1,Sunday
01/25/2009,WN,613,RNO,LAX,2.583333333333333,2.5,1,Sunday
01/25/2009,WN,129,RNO,SEA,2.9,2.6333333333333333,1,Sunday
01/25/2009,WN,434,SAN,LAS,1.15,1.15,1,Sunday
01/25/2009,WN,1227,SAN,LAS,1.6666666666666667,1.4666666666666666,1,Sunday
01/25/2009,WN,825,SAN,SFO,1.2666666666666666,1.1333333333333333,1,Sunday
01/25/2009,WN,1861,SAN,SFO,1.6,1.5166666666666666,1,Sunday
01/25/2009,WN,304,SAN,SMF,1.8166666666666669,1.6333333333333333,1,Sunday
01/25/2009,WN,595,SAN,TUS,1.2666666666666666,1.0666666666666669,1,Sunday
01/25/2009,WN,1838,SAN,TUS,1.2,1.05,1,Sunday
01/25/2009,WN,1841,SEA,DEN,2.3666666666666667,2.466666666666667,1,Sunday
01/25/2009,WN,1066,SEA,LAS,1.5666666666666669,1.6,1,Sunday
01/25/2009,WN,419,SFO,LAS,1.2,1.2,1,Sunday
01/25/2009,WN,2568,SFO,LAS,1.6333333333333333,1.7333333333333334,1,Sunday
01/25/2009,WN,834,SFO,SAN,1.6333333333333333,1.7166666666666666,1,Sunday
01/25/2009,WN,1947,SJC,LAS,1.2666666666666666,1.2666666666666666,1,Sunday
01/25/2009,WN,351,SJC,LAX,1.2166666666666666,1.1666666666666667,1,Sunday
01/25/2009,WN,1120,SJC,LAX,0.9666666666666668,1.1,1,Sunday
01/25/2009,WN,732,SJC,ONT,1.2166666666666666,1.1166666666666667,1,Sunday
01/25/2009,WN,135,SJC,RNO,1.25,1.35,1,Sunday
01/25/2009,WN,278,SLC,ABQ,0.6,1.2333333333333334,1,Sunday
01/25/2009,WN,1684,SLC,BOI,1.4833333333333334,1.9833333333333327,1,Sunday
01/25/2009,WN,905,SLC,DEN,1.75,1.7666666666666666,1,Sunday
01/25/2009,WN,1365,SLC,DEN,1.5333333333333334,1.4333333333333331,1,Sunday
01/25/2009,WN,1354,SLC,LAS,0.016666666666666666,1.6,1,Sunday
01/25/2009,WN,749,SLC,LAX,0.6333333333333333,1.3,1,Sunday
01/25/2009,WN,1795,SLC,LAX,0.6666666666666666,2.2,1,Sunday
01/25/2009,WN,918,SLC,OAK,0.8666666666666667,1.3166666666666669,1,Sunday
01/25/2009,WN,1103,SLC,PDX,1.1833333333333331,1.45,1,Sunday
01/25/2009,WN,1916,SMF,BUR,1.5166666666666666,1.4333333333333331,1,Sunday
01/25/2009,WN,324,SMF,LAS,1.9,2.2666666666666666,1,Sunday
01/25/2009,WN,479,SMF,LAS,1.45,1.5333333333333334,1,Sunday
01/25/2009,WN,604,SMF,LAS,1.8666666666666667,1.933333333333333,1,Sunday
01/25/2009,WN,924,SMF,LAX,2.6,2.45,1,Sunday
01/25/2009,WN,1902,SMF,PDX,1.45,1.4333333333333331,1,Sunday
01/25/2009,WN,270,SMF,SAN,1.1333333333333333,1.1,1,Sunday
01/25/2009,WN,1838,SMF,SAN,1.1166666666666667,1.1,1,Sunday
01/25/2009,WN,594,SNA,LAS,1.3166666666666669,1.5333333333333334,1,Sunday
01/25/2009,WN,1642,SNA,LAS,1.2333333333333334,1.1,1,Sunday
01/25/2009,WN,55,STL,DAL,0.85,1.3166666666666669,1,Sunday
01/25/2009,WN,604,STL,DAL,1.15,1.05,1,Sunday
01/25/2009,WN,701,STL,DAL,1.05,1.1333333333333333,1,Sunday
01/25/2009,WN,1874,STL,DEN,1.1,1.9833333333333327,1,Sunday
01/25/2009,WN,115,STL,HOU,2.216666666666667,2.0166666666666666,1,Sunday
01/25/2009,WN,59,STL,LIT,1.4333333333333331,1.6333333333333333,1,Sunday
01/25/2009,WN,1702,STL,MCO,2.1,1.8166666666666669,1,Sunday
01/25/2009,WN,479,STL,MDW,1.85,2.2,1,Sunday
01/25/2009,WN,1382,STL,MDW,2.466666666666667,2.35,1,Sunday
01/25/2009,WN,32,STL,PHL,1.45,1.5166666666666666,1,Sunday
01/25/2009,WN,953,STL,SDF,0.7333333333333333,1.0833333333333333,1,Sunday
01/25/2009,WN,1013,STL,TUL,0.75,1.1166666666666667,1,Sunday
01/25/2009,WN,1066,TPA,FLL,1.5666666666666669,1.5666666666666669,1,Sunday
01/25/2009,WN,1241,TUS,LAX,1.4333333333333331,1.35,1,Sunday
01/25/2009,WN,419,TUS,MDW,1.4166666666666667,1.05,1,Sunday
01/25/2009,WN,825,TUS,SAN,1.2666666666666666,1.2,1,Sunday
01/25/2009,WN,1861,TUS,SAN,1.4166666666666667,1.45,1,Sunday
01/26/2009,WN,543,AUS,MCO,1.7833333333333334,1.6166666666666667,1,Monday
01/26/2009,WN,49,DAL,HOU,1.1333333333333333,1.0333333333333334,1,Monday
01/26/2009,WN,59,DAL,HOU,1.05,1.05,1,Monday
01/26/2009,WN,1758,DAL,LBB,1.2333333333333334,1.1333333333333333,1,Monday
01/26/2009,WN,892,DAL,SAT,1.15,1.15,1,Monday
01/26/2009,WN,1174,DAL,SAT,2.2,2.25,1,Monday
01/26/2009,WN,543,DEN,AUS,1.25,1.95,1,Monday
01/26/2009,WN,550,DEN,LAS,1.3,1.5166666666666666,1,Monday
01/26/2009,WN,1620,DEN,LAX,0.3,1.1166666666666667,1,Monday
01/26/2009,WN,418,DEN,PHX,2.15,2.45,1,Monday
01/26/2009,WN,1937,DEN,PHX,0.8,1.3166666666666669,1,Monday
01/26/2009,WN,766,DEN,SAN,0.35,1.0666666666666669,1,Monday
01/26/2009,WN,1706,DEN,SAT,1.1666666666666667,1.2833333333333334,1,Monday
01/26/2009,WN,918,DEN,SLC,0.5833333333333334,1.2166666666666666,1,Monday
01/26/2009,WN,1200,DEN,SMF,1.4666666666666666,1.5833333333333333,1,Monday
01/26/2009,WN,939,FLL,STL,2.1166666666666667,1.9,1,Monday
01/26/2009,WN,37,HOU,MCO,2.35,2.3,1,Monday
01/26/2009,WN,858,HRL,SAT,1.4666666666666666,1.6333333333333333,1,Monday
01/26/2009,WN,486,JAX,FLL,2.183333333333333,2.083333333333333,1,Monday
01/26/2009,WN,1706,LAS,DEN,1.4,1.2333333333333334,1,Monday
01/26/2009,WN,2695,LAS,GEG,2.25,2.033333333333333,1,Monday
01/26/2009,WN,1743,LAS,SLC,1.3666666666666667,1.1166666666666667,1,Monday
01/26/2009,WN,550,LAS,SMF,1.55,1.3333333333333333,1,Monday
01/26/2009,WN,718,LAX,LAS,0.3333333333333333,1.0166666666666666,1,Monday
01/26/2009,WN,1758,LBB,LAS,1.1,1.15,1,Monday
01/26/2009,WN,550,MCI,DEN,0.8666666666666667,1.0333333333333334,1,Monday
01/26/2009,WN,131,MCI,MDW,1.3333333333333333,1.0166666666666666,1,Monday
01/26/2009,WN,1662,MCI,STL,0.8666666666666667,1.3166666666666669,1,Monday
01/26/2009,WN,37,MCO,ISP,2.216666666666667,2.1,1,Monday
01/26/2009,WN,450,MCO,ISP,1.2,1.0833333333333333,1,Monday
01/26/2009,WN,630,MCO,MCI,1.5333333333333334,1.3,1,Monday
01/26/2009,WN,1744,MDW,DEN,0.9666666666666668,1.3333333333333333,1,Monday
01/26/2009,WN,338,MDW,LAX,1.5333333333333334,1.7,1,Monday
01/26/2009,WN,1115,MDW,PHX,0.8166666666666667,1.1166666666666667,1,Monday
01/26/2009,WN,1267,MDW,PIT,2.25,1.9666666666666663,1,Monday
01/26/2009,WN,131,OKC,MCI,1.35,1.4166666666666667,1,Monday
01/26/2009,WN,1743,PHX,LAS,0.13333333333333333,1.45,1,Monday
01/26/2009,WN,2695,PHX,LAS,2.6,2.4,1,Monday
01/26/2009,WN,1937,PHX,OAK,1.1666666666666667,1.1,1,Monday
01/26/2009,WN,1706,RNO,LAS,1.2833333333333334,1.3166666666666669,1,Monday
01/26/2009,WN,1300,SAN,LAS,1.6666666666666667,1.4666666666666666,1,Monday
01/26/2009,WN,858,SAT,DAL,1.5333333333333334,1.5,1,Monday
01/26/2009,WN,1029,SAT,DEN,2.1666666666666665,2.0,1,Monday
01/26/2009,WN,1174,SAT,LAX,2.1666666666666665,2.0,1,Monday
01/26/2009,WN,892,SAT,SAN,1.05,1.0166666666666666,1,Monday
01/26/2009,WN,1640,SEA,SJC,1.6666666666666667,1.4166666666666667,1,Monday
01/26/2009,WN,1640,SJC,ONT,1.2166666666666666,1.2333333333333334,1,Monday
01/26/2009,WN,918,SLC,OAK,1.25,1.2166666666666666,1,Monday
01/26/2009,WN,2599,SLC,PHX,1.0,1.2666666666666666,1,Monday
01/26/2009,WN,1371,SMF,LAX,1.4666666666666666,1.1166666666666667,1,Monday
01/26/2009,WN,550,SMF,PDX,1.35,1.3166666666666669,1,Monday
01/26/2009,WN,604,STL,DAL,1.15,1.8333333333333333,1,Monday
01/26/2009,WN,701,STL,DAL,0.8166666666666667,1.5166666666666666,1,Monday
01/26/2009,WN,1874,STL,DEN,0.4666666666666667,1.1,1,Monday
01/26/2009,WN,484,STL,DTW,0.9833333333333332,1.2833333333333334,1,Monday
01/26/2009,WN,995,STL,MCO,0.2333333333333333,1.2333333333333334,1,Monday
01/26/2009,WN,939,STL,MDW,1.9,1.9166666666666667,1,Monday
01/26/2009,WN,1267,STL,MDW,0.43333333333333335,2.25,1,Monday
01/26/2009,WN,1401,STL,OKC,0.65,1.3666666666666667,1,Monday
01/26/2009,WN,1244,STL,PHX,0.016666666666666666,1.1,1,Monday
01/26/2009,WN,43,TUL,DAL,0.5333333333333333,1.0666666666666669,1,Monday
01/26/2009,WN,2695,TUL,PHX,2.1666666666666665,2.433333333333333,1,Monday
01/27/2009,WN,1223,ABQ,BWI,2.7,2.6666666666666665,1,Tuesday
01/27/2009,WN,1241,ABQ,TUS,3.85,3.75,1,Tuesday
01/27/2009,WN,581,AUS,HOU,1.3333333333333333,1.4166666666666667,1,Tuesday
01/27/2009,WN,1629,AUS,PHX,0.95,1.15,1,Tuesday
01/27/2009,WN,1705,BNA,BWI,1.4333333333333331,1.5,1,Tuesday
01/27/2009,WN,168,BNA,MCI,1.5833333333333333,1.65,1,Tuesday
01/27/2009,WN,439,BWI,CMH,1.6166666666666667,1.8166666666666669,1,Tuesday
01/27/2009,WN,1689,BWI,ORF,1.2666666666666666,1.6666666666666667,1,Tuesday
01/27/2009,WN,1705,BWI,PVD,1.5,1.7666666666666666,1,Tuesday
01/27/2009,WN,701,BWI,STL,0.5,1.0333333333333334,1,Tuesday
01/27/2009,WN,1625,CMH,PHL,1.3166666666666669,1.1333333333333333,1,Tuesday
01/27/2009,WN,439,CMH,PHX,1.8,2.033333333333333,1,Tuesday
01/27/2009,WN,898,DAL,AUS,1.0166666666666666,1.15,1,Tuesday
01/27/2009,WN,1629,DAL,AUS,1.1,1.1,1,Tuesday
01/27/2009,WN,1516,DAL,ELP,2.183333333333333,2.4,1,Tuesday
01/27/2009,WN,47,DAL,HOU,1.5833333333333333,1.75,1,Tuesday
01/27/2009,WN,1759,DAL,SAT,1.5833333333333333,1.8,1,Tuesday
01/27/2009,WN,1787,DAL,SAT,0.8166666666666667,1.25,1,Tuesday
01/27/2009,WN,906,DEN,SEA,0.7666666666666667,1.15,1,Tuesday
01/27/2009,WN,918,DEN,SLC,1.7,1.6166666666666667,1,Tuesday
01/27/2009,WN,168,FLL,BNA,1.8666666666666667,1.6833333333333331,1,Tuesday
01/27/2009,WN,1546,GEG,SLC,1.1,1.05,1,Tuesday
01/27/2009,WN,47,HOU,FLL,1.6333333333333333,1.45,1,Tuesday
01/27/2009,WN,581,HOU,LIT,1.2833333333333334,1.1666666666666667,1,Tuesday
01/27/2009,WN,914,HOU,PHL,1.1166666666666667,1.0666666666666669,1,Tuesday
01/27/2009,WN,1700,LAS,GEG,1.3333333333333333,1.2,1,Tuesday
01/27/2009,WN,1558,LAX,HOU,1.3,1.3833333333333333,1,Tuesday
01/27/2009,WN,1037,LAX,RNO,1.0833333333333333,1.05,1,Tuesday
01/27/2009,WN,898,LIT,DAL,1.0833333333333333,1.0833333333333333,1,Tuesday
01/27/2009,WN,844,MAF,DAL,0.4833333333333333,1.2166666666666666,1,Tuesday
01/27/2009,WN,828,MCI,DAL,1.1,1.25,1,Tuesday
01/27/2009,WN,1516,MCI,DAL,1.2666666666666666,1.4166666666666667,1,Tuesday
01/27/2009,WN,131,MCI,MDW,1.5833333333333333,1.3333333333333333,1,Tuesday
01/27/2009,WN,226,MCI,OKC,0.8166666666666667,1.0333333333333334,1,Tuesday
01/27/2009,WN,888,MCI,STL,1.8833333333333333,2.0,1,Tuesday
01/27/2009,WN,1516,MDW,MCI,1.2833333333333334,1.2833333333333334,1,Tuesday
01/27/2009,WN,332,MDW,OMA,0.9333333333333332,1.0333333333333334,1,Tuesday
01/27/2009,WN,1261,MDW,SAN,1.3166666666666669,1.1166666666666667,1,Tuesday
01/27/2009,WN,1013,MDW,STL,1.2,1.2166666666666666,1,Tuesday
01/27/2009,WN,1244,MDW,STL,1.9833333333333327,2.033333333333333,1,Tuesday
01/27/2009,WN,1261,PHL,MDW,1.45,1.4666666666666666,1,Tuesday
01/27/2009,WN,1010,PHL,MHT,1.7,2.2,1,Tuesday
01/27/2009,WN,156,PHL,PHX,0.8666666666666667,1.4166666666666667,1,Tuesday
01/27/2009,WN,1574,PHL,PHX,1.0166666666666666,1.1166666666666667,1,Tuesday
01/27/2009,WN,190,PHL,PIT,1.1166666666666667,1.1166666666666667,1,Tuesday
01/27/2009,WN,1700,PHX,LAS,1.4666666666666666,1.45,1,Tuesday
01/27/2009,WN,1177,PHX,MDW,2.1166666666666667,1.7666666666666666,1,Tuesday
01/27/2009,WN,82,PHX,PDX,1.2,1.1166666666666667,1,Tuesday
01/27/2009,WN,968,PVD,BWI,0.9666666666666668,1.0333333333333334,1,Tuesday
01/27/2009,WN,1567,PVD,BWI,1.5833333333333333,1.6166666666666667,1,Tuesday
01/27/2009,WN,1104,RDU,PHL,1.3833333333333333,1.15,1,Tuesday
01/27/2009,WN,1759,SAT,SAN,1.7666666666666666,1.8166666666666669,1,Tuesday
01/27/2009,WN,1700,SDF,PHX,0.21666666666666667,1.2833333333333334,1,Tuesday
01/27/2009,WN,1459,SDF,TPA,2.083333333333333,2.3666666666666667,1,Tuesday
01/27/2009,WN,918,SLC,OAK,1.5333333333333334,1.45,1,Tuesday
01/27/2009,WN,1689,STL,BWI,1.0,1.0833333333333333,1,Tuesday
01/27/2009,WN,1625,STL,CMH,1.0,1.1833333333333331,1,Tuesday
01/27/2009,WN,47,STL,DAL,0.8333333333333334,1.1333333333333333,1,Tuesday
01/27/2009,WN,701,STL,DAL,1.1666666666666667,1.5833333333333333,1,Tuesday
01/27/2009,WN,1759,STL,DAL,0.55,1.6,1,Tuesday
01/27/2009,WN,918,STL,DEN,0.5166666666666667,1.8333333333333333,1,Tuesday
01/27/2009,WN,308,STL,HOU,0.5166666666666667,1.0166666666666666,1,Tuesday
01/27/2009,WN,1833,STL,MCI,0.5833333333333334,1.8166666666666669,1,Tuesday
01/27/2009,WN,215,STL,MDW,0.38333333333333336,1.0833333333333333,1,Tuesday
01/27/2009,WN,1921,STL,MDW,0.9666666666666668,1.1333333333333333,1,Tuesday
01/27/2009,WN,82,STL,PHX,0.6666666666666666,1.0666666666666669,1,Tuesday
01/27/2009,WN,1244,STL,PHX,2.066666666666667,2.216666666666667,1,Tuesday
01/27/2009,WN,888,STL,TPA,1.9166666666666667,2.15,1,Tuesday
01/27/2009,WN,1013,STL,TUL,1.3333333333333333,2.15,1,Tuesday
01/27/2009,WN,2384,TPA,IND,2.25,2.066666666666667,1,Tuesday
01/28/2009,WN,1223,ABQ,BWI,1.933333333333333,1.7333333333333334,1,Wednesday
01/28/2009,WN,1726,ABQ,LAS,1.933333333333333,1.95,1,Wednesday
01/28/2009,WN,242,ABQ,PHX,1.95,1.8666666666666667,1,Wednesday
01/28/2009,WN,856,ALB,BWI,0.5166666666666667,1.2833333333333334,1,Wednesday
01/28/2009,WN,946,ALB,BWI,5.566666666666666,6.066666666666666,1,Wednesday
01/28/2009,WN,1584,ALB,BWI,1.0333333333333334,1.5833333333333333,1,Wednesday
01/28/2009,WN,633,ALB,MDW,4.416666666666667,4.283333333333333,1,Wednesday
01/28/2009,WN,692,AUS,DAL,3.0,2.95,1,Wednesday
01/28/2009,WN,758,AUS,ELP,1.2833333333333334,1.2666666666666666,1,Wednesday
01/28/2009,WN,182,BDL,BWI,1.6333333333333333,2.033333333333333,1,Wednesday
01/28/2009,WN,391,BDL,BWI,1.2666666666666666,1.8833333333333333,1,Wednesday
01/28/2009,WN,744,BDL,BWI,0.7833333333333333,1.0666666666666669,1,Wednesday
